=== HOST=car MASK=soft ARMS=interface SLACK=0.1 ===
=== host: car  mask: soft  arm: interface  slack: 0.1 ===
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shora/.netrc.
wandb: Currently logged in as: shoraaa (shoraaa-vnu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run n14vusyf
wandb: Tracking run with wandb version 0.28.1
wandb: Run data is saved locally in /home/shora/Research/PRISM/baselines/CaR-constraint/wandb/run-20260904_021225-n14vusyf
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 20260904_031217train_interface
wandb:  View project at https://wandb.ai/shoraaa-vnu/unified_solver
wandb:  View run at https://wandb.ai/shoraaa-vnu/unified_solver/runs/n14vusyf
{'POMO_checkpoint': '../PIP-constraint/POMO+PIP/pretrained/TSPTW/tsptw50_hard/POMO_star/epoch-10000.pt',
[2026-09-04 06:04:29] utils.py(229) : Diversity Loss: 9.5233, Constructive RL loss: 614.8658
[2026-09-04 06:04:31] utils.py(229) : Rank 0 >> Epoch 1: Train (35%)
[2026-09-04 06:04:31] utils.py(229) : [Construction] Score: 26.5350,  Loss: 614.6628,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.2735, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:31] utils.py(229) : [Improvement] Score: 144.6308 [BSF: 143.3675],  Loss: 9.7328,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.6108, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4224
[2026-09-04 06:04:31] utils.py(229) : Diversity Loss: 9.5234, Constructive RL loss: 614.7581
[2026-09-04 06:04:34] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:34] utils.py(229) : [Construction] Score: 26.5422,  Loss: 613.2587,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.3981, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:34] utils.py(229) : [Improvement] Score: 144.7923 [BSF: 143.5094],  Loss: 9.7768,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.9947, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4222
[2026-09-04 06:04:34] utils.py(229) : Diversity Loss: 9.5225, Constructive RL loss: 613.3540
[2026-09-04 06:04:36] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:36] utils.py(229) : [Construction] Score: 26.5373,  Loss: 614.7516,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.5276, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:36] utils.py(229) : [Improvement] Score: 145.0097 [BSF: 143.7415],  Loss: 9.7991,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.1941, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4223
[2026-09-04 06:04:36] utils.py(229) : Diversity Loss: 9.5220, Constructive RL loss: 614.8468
[2026-09-04 06:04:38] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:38] utils.py(229) : [Construction] Score: 26.5385,  Loss: 616.2076,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.3954, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:38] utils.py(229) : [Improvement] Score: 144.7558 [BSF: 143.5057],  Loss: 9.8026,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.0531, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4221
[2026-09-04 06:04:38] utils.py(229) : Diversity Loss: 9.5234, Constructive RL loss: 616.3028
[2026-09-04 06:04:40] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:40] utils.py(229) : [Construction] Score: 26.5456,  Loss: 613.0797,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.2563, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:40] utils.py(229) : [Improvement] Score: 144.7745 [BSF: 143.4701],  Loss: 9.8069,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8895, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4214
[2026-09-04 06:04:40] utils.py(229) : Diversity Loss: 9.5248, Constructive RL loss: 613.1749
[2026-09-04 06:04:43] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:43] utils.py(229) : [Construction] Score: 26.5429,  Loss: 615.8596,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.2719, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:43] utils.py(229) : [Improvement] Score: 144.7969 [BSF: 143.5003],  Loss: 9.8775,  Infeasible_rate: [100.0000%, 100.0000%], out: 153.0756, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4217
[2026-09-04 06:04:43] utils.py(229) : Diversity Loss: 9.5241, Constructive RL loss: 615.9548
[2026-09-04 06:04:45] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:45] utils.py(229) : [Construction] Score: 26.5529,  Loss: 614.4705,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.1739, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:45] utils.py(229) : [Improvement] Score: 144.7569 [BSF: 143.4685],  Loss: 9.8513,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8835, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4220
[2026-09-04 06:04:45] utils.py(229) : Diversity Loss: 9.5236, Constructive RL loss: 614.5658
[2026-09-04 06:04:47] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:47] utils.py(229) : [Construction] Score: 26.5315,  Loss: 614.8380,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.2502, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:47] utils.py(229) : [Improvement] Score: 144.8126 [BSF: 143.5423],  Loss: 9.8356,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.8402, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4218
[2026-09-04 06:04:47] utils.py(229) : Diversity Loss: 9.5245, Constructive RL loss: 614.9333
[2026-09-04 06:04:49] utils.py(229) : Rank 0 >> Epoch 1: Train (40%)
[2026-09-04 06:04:49] utils.py(229) : [Construction] Score: 26.5484,  Loss: 614.3238,  Infeasible_rate: [100.0000%, 100.0000%], out: 76.3180, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:49] utils.py(229) : [Improvement] Score: 144.9580 [BSF: 143.6917],  Loss: 9.8003,  Infeasible_rate: [100.0000%, 100.0000%], out: 152.9293, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4213
[2026-09-04 06:04:49] utils.py(229) : Diversity Loss: 9.5244, Constructive RL loss: 614.4191
[2026-09-04 06:04:51] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:04:51] utils.py(229) : [Construction] Score: 26.5665,  Loss: 607.3010,  Infeasible_rate: [100.0000%, 100.0000%], out: 75.6742, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:51] utils.py(229) : [Improvement] Score: 144.0516 [BSF: 142.7956],  Loss: 9.6869,  Infeasible_rate: [100.0000%, 100.0000%], out: 151.3397, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4246
[2026-09-04 06:04:51] utils.py(229) : Diversity Loss: 9.5350, Constructive RL loss: 607.3963
[2026-09-04 06:04:54] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:04:54] utils.py(229) : [Construction] Score: 26.6065,  Loss: 601.7593,  Infeasible_rate: [100.0000%, 100.0000%], out: 75.0562, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:54] utils.py(229) : [Improvement] Score: 143.2599 [BSF: 142.0209],  Loss: 9.5835,  Infeasible_rate: [100.0000%, 100.0000%], out: 149.8630, out_nodes: 55, Feasible_dist: 0.0000, Entropy: 2.4275
[2026-09-04 06:04:54] utils.py(229) : Diversity Loss: 9.5460, Constructive RL loss: 601.8548
[2026-09-04 06:04:56] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:04:56] utils.py(229) : [Construction] Score: 26.6381,  Loss: 595.1932,  Infeasible_rate: [100.0000%, 100.0000%], out: 74.4042, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:56] utils.py(229) : [Improvement] Score: 142.4363 [BSF: 141.2139],  Loss: 9.4898,  Infeasible_rate: [100.0000%, 100.0000%], out: 148.3582, out_nodes: 54, Feasible_dist: 0.0000, Entropy: 2.4316
[2026-09-04 06:04:56] utils.py(229) : Diversity Loss: 9.5567, Constructive RL loss: 595.2888
[2026-09-04 06:04:58] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:04:58] utils.py(229) : [Construction] Score: 26.6702,  Loss: 589.5293,  Infeasible_rate: [100.0000%, 100.0000%], out: 73.8677, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:04:58] utils.py(229) : [Improvement] Score: 141.6866 [BSF: 140.4771],  Loss: 9.3905,  Infeasible_rate: [100.0000%, 100.0000%], out: 146.9678, out_nodes: 54, Feasible_dist: 0.0000, Entropy: 2.4351
[2026-09-04 06:04:58] utils.py(229) : Diversity Loss: 9.5662, Constructive RL loss: 589.6249
[2026-09-04 06:05:01] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:05:01] utils.py(229) : [Construction] Score: 26.7039,  Loss: 583.1418,  Infeasible_rate: [100.0000%, 100.0000%], out: 73.2780, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:05:01] utils.py(229) : [Improvement] Score: 140.9029 [BSF: 139.7091],  Loss: 9.2834,  Infeasible_rate: [100.0000%, 100.0000%], out: 145.5996, out_nodes: 54, Feasible_dist: 0.0000, Entropy: 2.4384
[2026-09-04 06:05:01] utils.py(229) : Diversity Loss: 9.5755, Constructive RL loss: 583.2376
[2026-09-04 06:05:03] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:05:03] utils.py(229) : [Construction] Score: 26.7347,  Loss: 577.2561,  Infeasible_rate: [100.0000%, 100.0000%], out: 72.7463, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:05:03] utils.py(229) : [Improvement] Score: 140.1452 [BSF: 138.9645],  Loss: 9.1796,  Infeasible_rate: [100.0000%, 100.0000%], out: 144.2827, out_nodes: 53, Feasible_dist: 0.0000, Entropy: 2.4414
[2026-09-04 06:05:03] utils.py(229) : Diversity Loss: 9.5848, Constructive RL loss: 577.3520
[2026-09-04 06:05:06] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:05:06] utils.py(229) : [Construction] Score: 26.7628,  Loss: 572.2355,  Infeasible_rate: [100.0000%, 100.0000%], out: 72.1304, out_nodes: 24, Feasible_dist: 0.0000
[2026-09-04 06:05:06] utils.py(229) : [Improvement] Score: 139.2783 [BSF: 138.1015],  Loss: 9.0673,  Infeasible_rate: [100.0000%, 100.0000%], out: 142.9039, out_nodes: 53, Feasible_dist: 0.0000, Entropy: 2.4444
[2026-09-04 06:05:06] utils.py(229) : Diversity Loss: 9.5965, Constructive RL loss: 572.3314
[2026-09-04 06:05:08] utils.py(229) : Rank 0 >> Epoch 1: Train (45%)
[2026-09-04 06:05:08] utils.py(229) : [Construction] Score: 26.8010,  Loss: 566.6546,  Infeasible_rate: [100.0000%, 100.0000%], out: 71.5238, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:08] utils.py(229) : [Improvement] Score: 138.4991 [BSF: 137.3347],  Loss: 8.9609,  Infeasible_rate: [100.0000%, 100.0000%], out: 141.5944, out_nodes: 53, Feasible_dist: 0.0000, Entropy: 2.4471
[2026-09-04 06:05:08] utils.py(229) : Diversity Loss: 9.6063, Constructive RL loss: 566.7506
[2026-09-04 06:05:11] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:11] utils.py(229) : [Construction] Score: 26.8628,  Loss: 558.8734,  Infeasible_rate: [100.0000%, 100.0000%], out: 70.7510, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:11] utils.py(229) : [Improvement] Score: 137.5698 [BSF: 136.4174],  Loss: 8.8492,  Infeasible_rate: [100.0000%, 100.0000%], out: 140.0288, out_nodes: 52, Feasible_dist: 0.0000, Entropy: 2.4514
[2026-09-04 06:05:11] utils.py(229) : Diversity Loss: 9.6256, Constructive RL loss: 558.9697
[2026-09-04 06:05:13] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:13] utils.py(229) : [Construction] Score: 26.9271,  Loss: 551.9038,  Infeasible_rate: [100.0000%, 100.0000%], out: 70.0178, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:13] utils.py(229) : [Improvement] Score: 136.6671 [BSF: 135.5288],  Loss: 8.7397,  Infeasible_rate: [100.0000%, 100.0000%], out: 138.5246, out_nodes: 52, Feasible_dist: 0.0000, Entropy: 2.4554
[2026-09-04 06:05:13] utils.py(229) : Diversity Loss: 9.6442, Constructive RL loss: 552.0002
[2026-09-04 06:05:16] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:16] utils.py(229) : [Construction] Score: 27.0017,  Loss: 545.0229,  Infeasible_rate: [100.0000%, 100.0000%], out: 69.2619, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:16] utils.py(229) : [Improvement] Score: 135.7891 [BSF: 134.6627],  Loss: 8.6368,  Infeasible_rate: [100.0000%, 100.0000%], out: 137.0012, out_nodes: 52, Feasible_dist: 0.0000, Entropy: 2.4599
[2026-09-04 06:05:16] utils.py(229) : Diversity Loss: 9.6638, Constructive RL loss: 545.1196
[2026-09-04 06:05:18] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:18] utils.py(229) : [Construction] Score: 27.0672,  Loss: 538.0149,  Infeasible_rate: [100.0000%, 100.0000%], out: 68.5728, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:18] utils.py(229) : [Improvement] Score: 134.9524 [BSF: 133.8390],  Loss: 8.5360,  Infeasible_rate: [100.0000%, 100.0000%], out: 135.5635, out_nodes: 51, Feasible_dist: 0.0000, Entropy: 2.4633
[2026-09-04 06:05:18] utils.py(229) : Diversity Loss: 9.6802, Constructive RL loss: 538.1117
[2026-09-04 06:05:21] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:21] utils.py(229) : [Construction] Score: 27.1220,  Loss: 531.4863,  Infeasible_rate: [100.0000%, 100.0000%], out: 67.8594, out_nodes: 23, Feasible_dist: 0.0000
[2026-09-04 06:05:21] utils.py(229) : [Improvement] Score: 134.0825 [BSF: 132.9714],  Loss: 8.4423,  Infeasible_rate: [100.0000%, 100.0000%], out: 134.1247, out_nodes: 51, Feasible_dist: 0.0000, Entropy: 2.4670
[2026-09-04 06:05:21] utils.py(229) : Diversity Loss: 9.6970, Constructive RL loss: 531.5833
[2026-09-04 06:05:23] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:23] utils.py(229) : [Construction] Score: 27.1845,  Loss: 525.2817,  Infeasible_rate: [100.0000%, 100.0000%], out: 67.1655, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:23] utils.py(229) : [Improvement] Score: 133.2528 [BSF: 132.1531],  Loss: 8.3452,  Infeasible_rate: [100.0000%, 100.0000%], out: 132.7238, out_nodes: 51, Feasible_dist: 0.0000, Entropy: 2.4698
[2026-09-04 06:05:23] utils.py(229) : Diversity Loss: 9.7149, Constructive RL loss: 525.3788
[2026-09-04 06:05:26] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:26] utils.py(229) : [Construction] Score: 27.2500,  Loss: 518.8922,  Infeasible_rate: [100.0000%, 100.0000%], out: 66.5143, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:26] utils.py(229) : [Improvement] Score: 132.4744 [BSF: 131.3871],  Loss: 8.2467,  Infeasible_rate: [100.0000%, 100.0000%], out: 131.3827, out_nodes: 50, Feasible_dist: 0.0000, Entropy: 2.4734
[2026-09-04 06:05:26] utils.py(229) : Diversity Loss: 9.7312, Constructive RL loss: 518.9895
[2026-09-04 06:05:28] utils.py(229) : Rank 0 >> Epoch 1: Train (50%)
[2026-09-04 06:05:28] utils.py(229) : [Construction] Score: 27.3068,  Loss: 512.6327,  Infeasible_rate: [100.0000%, 100.0000%], out: 65.8486, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:28] utils.py(229) : [Improvement] Score: 131.6868 [BSF: 130.6084],  Loss: 8.1457,  Infeasible_rate: [100.0000%, 100.0000%], out: 130.0379, out_nodes: 50, Feasible_dist: 0.0000, Entropy: 2.4773
[2026-09-04 06:05:28] utils.py(229) : Diversity Loss: 9.7464, Constructive RL loss: 512.7302
[2026-09-04 06:05:31] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:31] utils.py(229) : [Construction] Score: 27.4004,  Loss: 506.6864,  Infeasible_rate: [100.0000%, 100.0000%], out: 65.1539, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:31] utils.py(229) : [Improvement] Score: 130.8601 [BSF: 129.7921],  Loss: 8.0538,  Infeasible_rate: [100.0000%, 100.0000%], out: 128.6531, out_nodes: 49, Feasible_dist: 0.0000, Entropy: 2.4808
[2026-09-04 06:05:31] utils.py(229) : Diversity Loss: 9.7649, Constructive RL loss: 506.7841
[2026-09-04 06:05:34] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:34] utils.py(229) : [Construction] Score: 27.5130,  Loss: 500.8026,  Infeasible_rate: [100.0000%, 100.0000%], out: 64.4637, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:34] utils.py(229) : [Improvement] Score: 130.0732 [BSF: 129.0127],  Loss: 7.9653,  Infeasible_rate: [100.0000%, 100.0000%], out: 127.2977, out_nodes: 49, Feasible_dist: 0.0000, Entropy: 2.4844
[2026-09-04 06:05:34] utils.py(229) : Diversity Loss: 9.7837, Constructive RL loss: 500.9005
[2026-09-04 06:05:37] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:37] utils.py(229) : [Construction] Score: 27.6036,  Loss: 494.9837,  Infeasible_rate: [100.0000%, 100.0000%], out: 63.7939, out_nodes: 22, Feasible_dist: 0.0000
[2026-09-04 06:05:37] utils.py(229) : [Improvement] Score: 129.2854 [BSF: 128.2361],  Loss: 7.8777,  Infeasible_rate: [100.0000%, 100.0000%], out: 125.9832, out_nodes: 49, Feasible_dist: 0.0000, Entropy: 2.4880
[2026-09-04 06:05:37] utils.py(229) : Diversity Loss: 9.8023, Constructive RL loss: 495.0818
[2026-09-04 06:05:39] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:39] utils.py(229) : [Construction] Score: 27.6851,  Loss: 489.1639,  Infeasible_rate: [100.0000%, 100.0000%], out: 63.1423, out_nodes: 21, Feasible_dist: 0.0000
[2026-09-04 06:05:39] utils.py(229) : [Improvement] Score: 128.5113 [BSF: 127.4701],  Loss: 7.7913,  Infeasible_rate: [100.0000%, 100.0000%], out: 124.7014, out_nodes: 48, Feasible_dist: 0.0000, Entropy: 2.4906
[2026-09-04 06:05:39] utils.py(229) : Diversity Loss: 9.8212, Constructive RL loss: 489.2621
[2026-09-04 06:05:42] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:42] utils.py(229) : [Construction] Score: 27.7770,  Loss: 483.6623,  Infeasible_rate: [100.0000%, 100.0000%], out: 62.5126, out_nodes: 21, Feasible_dist: 0.0000
[2026-09-04 06:05:42] utils.py(229) : [Improvement] Score: 127.7689 [BSF: 126.7384],  Loss: 7.7063,  Infeasible_rate: [100.0000%, 100.0000%], out: 123.4404, out_nodes: 48, Feasible_dist: 0.0000, Entropy: 2.4948
[2026-09-04 06:05:42] utils.py(229) : Diversity Loss: 9.8394, Constructive RL loss: 483.7607
[2026-09-04 06:05:45] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:45] utils.py(229) : [Construction] Score: 27.8597,  Loss: 478.0453,  Infeasible_rate: [100.0000%, 100.0000%], out: 61.8891, out_nodes: 21, Feasible_dist: 0.0000
[2026-09-04 06:05:45] utils.py(229) : [Improvement] Score: 127.0605 [BSF: 126.0340],  Loss: 7.6233,  Infeasible_rate: [100.0000%, 100.0000%], out: 122.2176, out_nodes: 48, Feasible_dist: 0.0000, Entropy: 2.4974
[2026-09-04 06:05:45] utils.py(229) : Diversity Loss: 9.8565, Constructive RL loss: 478.1439
[2026-09-04 06:05:47] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:47] utils.py(229) : [Construction] Score: 27.9361,  Loss: 472.7913,  Infeasible_rate: [100.0000%, 100.0000%], out: 61.2729, out_nodes: 21, Feasible_dist: 0.0000
[2026-09-04 06:05:47] utils.py(229) : [Improvement] Score: 126.3307 [BSF: 125.3122],  Loss: 7.5416,  Infeasible_rate: [100.0000%, 100.0000%], out: 120.9974, out_nodes: 47, Feasible_dist: 0.0000, Entropy: 2.5013
[2026-09-04 06:05:47] utils.py(229) : Diversity Loss: 9.8728, Constructive RL loss: 472.8900
[2026-09-04 06:05:50] utils.py(229) : Rank 0 >> Epoch 1: Train (55%)
[2026-09-04 06:05:50] utils.py(229) : [Construction] Score: 28.0259,  Loss: 467.6390,  Infeasible_rate: [100.0000%, 100.0000%], out: 60.6660, out_nodes: 21, Feasible_dist: 0.0000
[2026-09-04 06:05:50] utils.py(229) : [Improvement] Score: 125.6264 [BSF: 124.6161],  Loss: 7.4620,  Infeasible_rate: [100.0000%, 100.0000%], out: 119.8067, out_nodes: 47, Feasible_dist: 0.0000, Entropy: 2.5042
[2026-09-04 06:05:50] utils.py(229) : Diversity Loss: 9.8884, Constructive RL loss: 467.7379
[2026-09-04 06:05:53] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:05:53] utils.py(229) : [Construction] Score: 28.1258,  Loss: 462.6774,  Infeasible_rate: [100.0000%, 100.0000%], out: 60.0604, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:05:53] utils.py(229) : [Improvement] Score: 124.9267 [BSF: 123.9227],  Loss: 7.3858,  Infeasible_rate: [100.0000%, 100.0000%], out: 118.6273, out_nodes: 47, Feasible_dist: 0.0000, Entropy: 2.5084
[2026-09-04 06:05:53] utils.py(229) : Diversity Loss: 9.9060, Constructive RL loss: 462.7765
[2026-09-04 06:05:56] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:05:56] utils.py(229) : [Construction] Score: 28.2211,  Loss: 457.7458,  Infeasible_rate: [100.0000%, 100.0000%], out: 59.4665, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:05:56] utils.py(229) : [Improvement] Score: 124.2343 [BSF: 123.2386],  Loss: 7.3099,  Infeasible_rate: [100.0000%, 100.0000%], out: 117.4676, out_nodes: 46, Feasible_dist: 0.0000, Entropy: 2.5115
[2026-09-04 06:05:56] utils.py(229) : Diversity Loss: 9.9245, Constructive RL loss: 457.8450
[2026-09-04 06:05:58] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:05:58] utils.py(229) : [Construction] Score: 28.3384,  Loss: 452.9676,  Infeasible_rate: [100.0000%, 100.0000%], out: 58.8867, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:05:58] utils.py(229) : [Improvement] Score: 123.5682 [BSF: 122.5816],  Loss: 7.2368,  Infeasible_rate: [100.0000%, 100.0000%], out: 116.3301, out_nodes: 46, Feasible_dist: 0.0000, Entropy: 2.5147
[2026-09-04 06:05:58] utils.py(229) : Diversity Loss: 9.9398, Constructive RL loss: 453.0670
[2026-09-04 06:06:01] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:06:01] utils.py(229) : [Construction] Score: 28.4383,  Loss: 448.2489,  Infeasible_rate: [100.0000%, 100.0000%], out: 58.3095, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:06:01] utils.py(229) : [Improvement] Score: 122.9054 [BSF: 121.9249],  Loss: 7.1661,  Infeasible_rate: [100.0000%, 100.0000%], out: 115.2108, out_nodes: 46, Feasible_dist: 0.0000, Entropy: 2.5180
[2026-09-04 06:06:01] utils.py(229) : Diversity Loss: 9.9556, Constructive RL loss: 448.3484
[2026-09-04 06:06:04] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:06:04] utils.py(229) : [Construction] Score: 28.5250,  Loss: 443.6034,  Infeasible_rate: [100.0000%, 100.0000%], out: 57.7488, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:06:04] utils.py(229) : [Improvement] Score: 122.2445 [BSF: 121.2707],  Loss: 7.0944,  Infeasible_rate: [100.0000%, 100.0000%], out: 114.1163, out_nodes: 45, Feasible_dist: 0.0000, Entropy: 2.5213
[2026-09-04 06:06:04] utils.py(229) : Diversity Loss: 9.9712, Constructive RL loss: 443.7031
[2026-09-04 06:06:08] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:06:08] utils.py(229) : [Construction] Score: 28.5950,  Loss: 438.9636,  Infeasible_rate: [100.0000%, 100.0000%], out: 57.2019, out_nodes: 20, Feasible_dist: 0.0000
[2026-09-04 06:06:08] utils.py(229) : [Improvement] Score: 121.5765 [BSF: 120.6059],  Loss: 7.0244,  Infeasible_rate: [100.0000%, 100.0000%], out: 113.0474, out_nodes: 45, Feasible_dist: 0.0000, Entropy: 2.5252
[2026-09-04 06:06:08] utils.py(229) : Diversity Loss: 9.9888, Constructive RL loss: 439.0635
[2026-09-04 06:06:11] utils.py(229) : Rank 0 >> Epoch 1: Train (60%)
[2026-09-04 06:06:11] utils.py(229) : [Construction] Score: 28.6707,  Loss: 434.4874,  Infeasible_rate: [100.0000%, 100.0000%], out: 56.6600, out_nodes: 19, Feasible_dist: 0.0000
